#v(km/h),   acc(m/s^2),  forceMech(N), powMech(kW), fuelFlow(l/h), consump(liters/100km), Gear
52.00, 1.60, 26561.54, 385.166656, 8.86382, 17.04581, 7
52.00, 1.66, 27428.20, 397.685175, 9.17259, 17.63960, 7
52.00, 1.73, 28439.32, 412.290113, 9.48444, 18.23930, 6
52.00, 1.79, 29305.98, 424.808631, 9.74769, 18.74556, 6
52.00, 1.86, 30317.09, 439.413570, 10.06040, 19.34692, 6
52.00, 1.93, 31328.20, 454.018508, 10.38354, 19.96835, 6
52.00, 2.00, 32339.32, 468.623446, 10.72523, 20.62544, 6
52.00, 2.06, 33205.98, 481.141965, 11.04352, 21.23753, 6
52.00, 2.13, 34217.09, 495.746903, 11.38043, 21.88544, 5
52.00, 2.20, 35228.20, 510.351841, 11.68465, 22.47048, 5
52.00, 2.26, 36094.87, 522.870360, 11.94769, 22.97634, 5
52.00, 2.33, 37105.98, 537.475298, 12.25875, 23.57452, 5
52.00, 2.40, 38117.09, 552.080236, 12.57685, 24.18626, 5
52.00, 2.46, 38983.76, 564.598755, 12.85826, 24.72742, 5
52.00, 2.53, 39994.87, 579.203693, 13.20251, 25.38944, 5
52.00, 2.60, 41005.98, 593.808631, 13.57366, 26.10320, 5
52.00, 2.66, 41872.65, 606.327150, 13.92514, 26.77912, 5
52.00, 2.73, 42883.76, 620.932088, 14.33303, 27.56352, 4
52.00, 2.80, 43894.87, 635.537026, 14.63420, 28.14270, 4
52.00, 2.86, 44761.54, 648.055545, 14.89297, 28.64033, 4
52.00, 2.93, 45772.65, 662.660483, 15.19588, 29.22285, 4
52.00, 3.00, 46783.76, 677.265422, 15.50033, 29.80833, 4

54.00, -1.00, -11308.99, 0.000000, 0.00000, 0.00000, 7
54.00, -0.93, -10258.99, 0.000000, 0.00000, 0.00000, 7
54.00, -0.86, -9208.99, 0.000000, 0.00000, 0.00000, 7
54.00, -0.80, -8308.99, 0.000000, 0.00000, 0.00000, 7
54.00, -0.73, -7258.99, 0.000000, 0.00000, 0.00000, 7
54.00, -0.66, -6208.99, 0.000000, 0.00000, 0.00000, 7
54.00, -0.60, -5308.99, 0.000000, 0.00000, 0.00000, 7
54.00, -0.53, -4258.99, 0.000000, 0.00000, 0.00000, 7
54.00, -0.46, -3208.99, 0.000000, 0.04936, 0.09141, 7
54.00, -0.40, -2308.99, 0.000000, 1.06592, 1.97392, 7
54.00, -0.33, -1258.99, 0.000000, 1.46252, 2.70837, 7
54.00, -0.26, -208.99, 0.000000, 1.59437, 2.95254, 7
54.00, -0.19, 841.01, 14.115120, 1.69593, 3.14061, 7
54.00, -0.13, 1741.01, 27.615120, 1.81418, 3.35959, 7
54.00, -0.06, 2791.01, 43.365120, 1.99887, 3.70161, 7
54.00, 0.00, 3691.01, 56.865120, 2.19157, 4.05847, 7
54.00, 0.06, 4591.01, 70.365120, 2.40808, 4.45941, 7
54.00, 0.13, 5641.01, 86.115120, 2.68171, 4.96613, 7
54.00, 0.19, 6541.01, 99.615120, 2.92830, 5.42277, 7
54.00, 0.26, 7591.01, 115.365120, 3.22489, 5.97201, 7
54.00, 0.33, 8641.01, 131.115120, 3.52742, 6.53227, 7
54.00, 0.39, 9541.01, 144.615120, 3.78961, 7.01780, 7
54.00, 0.46, 10591.01, 160.365120, 4.09750, 7.58797, 7
54.00, 0.53, 11641.01, 176.115120, 4.40668, 8.16051, 7
54.00, 0.60, 12691.01, 191.865120, 4.71659, 8.73442, 7
54.00, 0.66, 13591.01, 205.365120, 4.98257, 9.22698, 7
54.00, 0.73, 14641.01, 221.115120, 5.29311, 9.80205, 7
54.00, 0.80, 15691.01, 236.865120, 5.60380, 10.37740, 7
54.00, 0.86, 16591.01, 250.365120, 5.87018, 10.87070, 7
54.00, 0.93, 17641.01, 266.115120, 6.18102, 11.44633, 7
54.00, 1.00, 18691.01, 281.865120, 6.49193, 12.02210, 7
54.00, 1.06, 19591.01, 295.365120, 6.75852, 12.51577, 7
54.00, 1.13, 20641.01, 311.115120, 7.06970, 13.09203, 7
54.00, 1.20, 21691.01, 326.865120, 7.38122, 13.66892, 7
54.00, 1.26, 22591.01, 340.365120, 7.64875, 14.16436, 7
54.00, 1.33, 23641.01, 356.115120, 7.96204, 14.74452, 7
54.00, 1.40, 24691.01, 371.865120, 8.27775, 15.32917, 7
54.00, 1.46, 25591.01, 385.365120, 8.55206, 15.83714, 7
54.00, 1.53, 26641.01, 401.115120, 8.88038, 16.44514, 7
54.00, 1.60, 27691.01, 416.865120, 9.22597, 17.08513, 7
54.00, 1.66, 28591.01, 430.365120, 9.54844, 17.68230, 7
54.00, 1.73, 29641.01, 446.115120, 9.87109, 18.27979, 6
54.00, 1.79, 30541.01, 459.615120, 10.14466, 18.78641, 6
54.00, 1.86, 31591.01, 475.365120, 10.46980, 19.38851, 6
54.00, 1.93, 32641.01, 491.115120, 10.80607, 20.01125, 6
54.00, 2.00, 33691.01, 506.865120, 11.16216, 20.67066, 6
54.00, 2.06, 34591.01, 520.365120, 11.49451, 21.28613, 6
54.00, 2.13, 35641.01, 536.115120, 11.84513, 21.93543, 5
54.00, 2.20, 36691.01, 551.865120, 12.16117, 22.52069, 5
54.00, 2.26, 37591.01, 565.365120, 12.43450, 23.02684, 5
54.00, 2.33, 38641.01, 581.115120, 12.75780, 23.62556, 5
54.00, 2.40, 39691.01, 596.865120, 13.08860, 24.23815, 5
54.00, 2.46, 40591.01, 610.365120, 13.38144, 24.78044, 5
54.00, 2.53, 41641.01, 626.115120, 13.74003, 25.44450, 5
54.00, 2.60, 42691.01, 641.865120, 14.12721, 26.16150, 5
54.00, 2.66, 43591.01, 655.365120, 14.49452, 26.84171, 5
54.00, 2.73, 44641.01, 671.115120, 14.92547, 27.63976, 4
54.00, 2.80, 45691.01, 686.865120, 15.23826, 28.21900, 4
54.00, 2.86, 46591.01, 700.365120, 15.50702, 28.71671, 4
54.00, 2.93, 47641.01, 716.115120, 15.82165, 29.29936, 4
54.00, 3.00, 48691.01, 731.865120, 16.13792, 29.88503, 4

56.00, -1.00, -11611.75, 0.000000, 0.00000, 0.00000, 7
56.00, -0.93, -10522.87, 0.000000, 0.00000, 0.00000, 7
56.00, -0.86, -9433.98, 0.000000, 0.00000, 0.00000, 7
56.00, -0.80, -8500.64, 0.000000, 0.00000, 0.00000, 7
56.00, -0.73, -7411.75, 0.000000, 0.00000, 0.00000, 7
56.00, -0.66, -6322.87, 0.000000, 0.00000, 0.00000, 7
56.00, -0.60, -5389.53, 0.000000, 0.00000, 0.00000, 7
56.00, -0.53, -4300.64, 0.000000, 0.00000, 0.00000, 7
56.00, -0.46, -3211.75, 0.000000, 0.17911, 0.31985, 7
56.00, -0.40, -2278.42, 0.000000, 1.15277, 2.05852, 7
56.00, -0.33, -1189.53, 0.000000, 1.53067, 2.73333, 7
56.00, -0.26, -100.64, 0.000000, 1.66029, 2.96480, 7
56.00, -0.19, 988.25, 16.872713, 1.76724, 3.15578, 7
56.00, -0.13, 1921.58, 31.391231, 1.89296, 3.38029, 7
56.00, -0.06, 3010.47, 48.329503, 2.08792, 3.72842, 7
56.00, 0.00, 3943.80, 62.848022, 2.29004, 4.08935, 7
56.00, 0.06, 4877.13, 77.366540, 2.51623, 4.49327, 7
56.00, 0.13, 5966.02, 94.304812, 2.80130, 5.00232, 7
56.00, 0.19, 6899.36, 108.823330, 3.05774, 5.46026, 7
56.00, 0.26, 7988.25, 125.761602, 3.36585, 6.01045, 7
56.00, 0.33, 9077.13, 142.699873, 3.67992, 6.57128, 7
56.00, 0.39, 10010.47, 157.218392, 3.95198, 7.05711, 7
56.00, 0.46, 11099.36, 174.156663, 4.27139, 7.62748, 7
56.00, 0.53, 12188.25, 191.094935, 4.59209, 8.20015, 7
56.00, 0.60, 13277.13, 208.033207, 4.91351, 8.77413, 7
56.00, 0.66, 14210.47, 222.551725, 5.18936, 9.26672, 7
56.00, 0.73, 15299.36, 239.489997, 5.51142, 9.84182, 7
56.00, 0.80, 16388.25, 256.428268, 5.83362, 10.41718, 7
56.00, 0.86, 17321.58, 270.946787, 6.10987, 10.91049, 7
56.00, 0.93, 18410.47, 287.885059, 6.43223, 11.48613, 7
56.00, 1.00, 19499.36, 304.823330, 6.75467, 12.06191, 7
56.00, 1.06, 20432.69, 319.341849, 7.03113, 12.55559, 7
56.00, 1.13, 21521.58, 336.280120, 7.35385, 13.13187, 7
56.00, 1.20, 22610.47, 353.218392, 7.67694, 13.70881, 7
56.00, 1.26, 23543.80, 367.736910, 7.95443, 14.20433, 7
56.00, 1.33, 24632.69, 384.675182, 8.27942, 14.78467, 7
56.00, 1.40, 25721.58, 401.613454, 8.60702, 15.36968, 7
56.00, 1.46, 26654.91, 416.131972, 8.89181, 15.87823, 7
56.00, 1.53, 27743.80, 433.070244, 9.23300, 16.48751, 7
56.00, 1.60, 28832.69, 450.008515, 9.59281, 17.13002, 7
56.00, 1.66, 29766.02, 464.527034, 9.92952, 17.73128, 7
56.00, 1.73, 30854.91, 481.465305, 10.26215, 18.32527, 6
56.00, 1.79, 31788.25, 495.983824, 10.54611, 18.83233, 6
56.00, 1.86, 32877.13, 512.922096, 10.88377, 19.43531, 6
56.00, 1.93, 33966.02, 529.860367, 11.23338, 20.05961, 6
56.00, 2.00, 35054.91, 546.798639, 11.60421, 20.72180, 6
56.00, 2.06, 35988.25, 561.317157, 11.95113, 21.34130, 6
56.00, 2.13, 37077.13, 578.255429, 12.31478, 21.99069, 5
56.00, 2.20, 38166.02, 595.193701, 12.64268, 22.57622, 5
56.00, 2.26, 39099.36, 609.712219, 12.92632, 23.08272, 5
56.00, 2.33, 40188.25, 626.650491, 13.26196, 23.68207, 5
56.00, 2.40, 41277.13, 643.588762, 13.60558, 24.29567, 5
56.00, 2.46, 42210.47, 658.107281, 13.91001, 24.83930, 5
56.00, 2.53, 43299.36, 675.045552, 14.28323, 25.50578, 5
56.00, 2.60, 44388.25, 691.983824, 14.68691, 26.22663, 5
56.00, 2.66, 45321.58, 706.502342, 15.07068, 26.91194, 5
56.00, 2.73, 46410.47, 723.440614, 15.52439, 27.72213, 4
56.00, 2.80, 47499.36, 740.378886, 15.84881, 28.30145, 4
56.00, 2.86, 48432.69, 754.897404, 16.12758, 28.79925, 4
56.00, 2.93, 49521.58, 771.835676, 16.45395, 29.38206, 4
56.00, 3.00, 50610.47, 788.773947, 16.78205, 29.96794, 4

58.00, -1.00, -11901.85, 0.000000, 0.00000, 0.00000, 7
58.00, -0.93, -10774.07, 0.000000, 0.00000, 0.00000, 7
58.00, -0.86, -9646.30, 0.000000, 0.00000, 0.00000, 7
58.00, -0.80, -8679.63, 0.000000, 0.00000, 0.00000, 7
58.00, -0.73, -7551.85, 0.000000, 0.00000, 0.00000, 7
58.00, -0.66, -6424.07, 0.000000, 0.00000, 0.00000, 7
58.00, -0.60, -5457.41, 0.000000, 0.00000, 0.00000, 7
58.00, -0.53, -4329.63, 0.000000, 0.00000, 0.00000, 7
58.00, -0.46, -3201.85, 0.000000, 0.32149, 0.55430, 7
58.00, -0.40, -2235.19, 0.000000, 1.24390, 2.14466, 7
58.00, -0.33, -1107.41, 0.000000, 1.60018, 2.75892, 7
58.00, -0.26, 20.37, 1.828186, 1.72743, 2.97833, 7
58.00, -0.19, 1148.15, 19.997939, 1.84043, 3.17315, 7
58.00, -0.13, 2114.81, 35.572013, 1.97424, 3.40386, 7
58.00, -0.06, 3242.59, 53.741766, 2.18004, 3.75869, 7
58.00, 0.00, 4209.26, 69.315840, 2.39195, 4.12405, 7
58.00, 0.06, 5175.93, 84.889915, 2.62808, 4.53117, 7
58.00, 0.13, 6303.70, 103.059668, 2.92479, 5.04274, 7
58.00, 0.19, 7270.37, 118.633742, 3.19120, 5.50206, 7
58.00, 0.26, 8398.15, 136.803495, 3.51090, 6.05328, 7
58.00, 0.33, 9525.93, 154.973248, 3.83654, 6.61472, 7
58.00, 0.39, 10492.59, 170.547322, 4.11850, 7.10087, 7
58.00, 0.46, 11620.37, 188.717075, 4.44945, 7.67147, 7
58.00, 0.53, 12748.15, 206.886828, 4.78167, 8.24427, 7
58.00, 0.60, 13875.93, 225.056581, 5.11462, 8.81832, 7
58.00, 0.66, 14842.59, 240.630655, 5.40035, 9.31094, 7
58.00, 0.73, 15970.37, 258.800408, 5.73392, 9.88607, 7
58.00, 0.80, 17098.15, 276.970161, 6.06764, 10.46145, 7
58.00, 0.86, 18064.81, 292.544236, 6.35376, 10.95476, 7
58.00, 0.93, 19192.59, 310.713989, 6.68764, 11.53041, 7
58.00, 1.00, 20320.37, 328.883742, 7.02160, 12.10620, 7
58.00, 1.06, 21287.04, 344.457816, 7.30794, 12.59989, 7
58.00, 1.13, 22414.81, 362.627569, 7.64220, 13.17621, 7
58.00, 1.20, 23542.59, 380.797322, 7.97686, 13.75321, 7
58.00, 1.26, 24509.26, 396.371396, 8.26432, 14.24882, 7
58.00, 1.33, 25637.04, 414.541149, 8.60104, 14.82938, 7
58.00, 1.40, 26764.81, 432.710902, 8.94059, 15.41480, 7
58.00, 1.46, 27731.48, 448.284976, 9.23594, 15.92403, 7
58.00, 1.53, 28859.26, 466.454729, 9.59019, 16.53481, 7
58.00, 1.60, 29987.04, 484.624482, 9.96458, 17.18032, 7
58.00, 1.66, 30953.70, 500.198556, 10.31610, 17.78639, 7
58.00, 1.73, 32081.48, 518.368310, 10.65779, 18.37551, 6
58.00, 1.79, 33048.15, 533.942384, 10.95219, 18.88309, 6
58.00, 1.86, 34175.93, 552.112137, 11.30252, 19.48710, 6
58.00, 1.93, 35303.70, 570.281890, 11.66567, 20.11322, 6
58.00, 2.00, 36431.48, 588.451643, 12.05162, 20.77866, 6
58.00, 2.06, 37398.15, 604.025717, 12.41368, 21.40290, 6
58.00, 2.13, 38525.93, 622.195470, 12.78957, 22.05099, 5
58.00, 2.20, 39653.70, 640.365223, 13.12936, 22.63682, 5
58.00, 2.26, 40620.37, 655.939297, 13.42336, 23.14373, 5
58.00, 2.33, 41748.15, 674.109050, 13.77142, 23.74382, 5
58.00, 2.40, 42875.93, 692.278803, 14.12799, 24.35860, 5
58.00, 2.46, 43842.59, 707.852877, 14.44419, 24.90378, 5
58.00, 2.53, 44970.37, 726.022631, 14.83238, 25.57307, 5
58.00, 2.60, 46098.15, 744.192384, 15.25308, 26.29841, 5
58.00, 2.66, 47064.81, 759.766458, 15.65399, 26.98963, 5
58.00, 2.73, 48192.59, 777.936211, 16.13003, 27.81040, 4
58.00, 2.80, 49320.37, 796.105964, 16.46609, 28.38981, 4
58.00, 2.86, 50287.04, 811.680038, 16.75488, 28.88773, 4
58.00, 2.93, 51414.81, 829.849791, 17.09301, 29.47070, 4
58.00, 3.00, 52542.59, 848.019544, 17.43297, 30.05684, 4

60.00, -1.00, -12178.83, 0.000000, 0.00000, 0.00000, 7
60.00, -0.93, -11012.17, 0.000000, 0.00000, 0.00000, 7
60.00, -0.86, -9845.50, 0.000000, 0.00000, 0.00000, 7
60.00, -0.80, -8845.50, 0.000000, 0.00000, 0.00000, 7
60.00, -0.73, -7678.83, 0.000000, 0.00000, 0.00000, 7
60.00, -0.66, -6512.17, 0.000000, 0.00000, 0.00000, 7
60.00, -0.60, -5512.17, 0.000000, 0.00000, 0.00000, 7
60.00, -0.53, -4345.50, 0.000000, 0.00000, 0.00000, 7
60.00, -0.46, -3178.83, 0.000000, 0.47357, 0.78928, 7
60.00, -0.40, -2178.83, 0.000000, 1.33815, 2.23025, 7
60.00, -0.33, -1012.17, 0.000000, 1.67079, 2.78465, 7
60.00, -0.26, 154.50, 4.075000, 1.79589, 2.99315, 7
60.00, -0.19, 1321.17, 23.519444, 1.91568, 3.19279, 7
60.00, -0.13, 2321.17, 40.186111, 2.05821, 3.43035, 7
60.00, -0.06, 3487.83, 59.630556, 2.27544, 3.79240, 7
60.00, 0.00, 4487.83, 76.297222, 2.49749, 4.16248, 7
60.00, 0.06, 5487.83, 92.963889, 2.74381, 4.57301, 7
60.00, 0.13, 6654.50, 112.408333, 3.05234, 5.08723, 7
60.00, 0.19, 7654.50, 129.075000, 3.32881, 5.54802, 7
60.00, 0.26, 8821.17, 148.519444, 3.66019, 6.10032, 7
60.00, 0.33, 9987.83, 167.963889, 3.99744, 6.66240, 7
60.00, 0.39, 10987.83, 184.630556, 4.28933, 7.14888, 7
60.00, 0.46, 12154.50, 204.075000, 4.63183, 7.71972, 7
60.00, 0.53, 13321.17, 223.519444, 4.97559, 8.29265, 7
60.00, 0.60, 14487.83, 242.963889, 5.32007, 8.86678, 7
60.00, 0.66, 15487.83, 259.630556, 5.61567, 9.35945, 7
60.00, 0.73, 16654.50, 279.075000, 5.96076, 9.93460, 7
60.00, 0.80, 17821.17, 298.519444, 6.30600, 10.51000, 7
60.00, 0.86, 18821.17, 315.186111, 6.60199, 11.00332, 7
60.00, 0.93, 19987.83, 334.630556, 6.94739, 11.57898, 7
60.00, 1.00, 21154.50, 354.075000, 7.29287, 12.15478, 7
60.00, 1.06, 22154.50, 370.741667, 7.58909, 12.64849, 7
60.00, 1.13, 23321.17, 390.186111, 7.93490, 13.22484, 7
60.00, 1.20, 24487.83, 409.630556, 8.28115, 13.80191, 7
60.00, 1.26, 25487.83, 426.297222, 8.57858, 14.29763, 7
60.00, 1.33, 26654.50, 445.741667, 8.92706, 14.87843, 7
60.00, 1.40, 27821.17, 465.186111, 9.27861, 15.46435, 7
60.00, 1.46, 28821.17, 481.852778, 9.58462, 15.97436, 7
60.00, 1.53, 29987.83, 501.297222, 9.95214, 16.58690, 7
60.00, 1.60, 31154.50, 520.741667, 10.34153, 17.23588, 7
60.00, 1.66, 32154.50, 537.408333, 10.70673, 17.84455, 6
60.00, 1.73, 33321.17, 556.852778, 11.05819, 18.43031, 6
60.00, 1.79, 34321.17, 573.519444, 11.36309, 18.93849, 6
60.00, 1.86, 35487.83, 592.963889, 11.72621, 19.54369, 6
60.00, 1.93, 36654.50, 612.408333, 12.10316, 20.17193, 6
60.00, 2.00, 37821.17, 631.852778, 12.50467, 20.84112, 6
60.00, 2.06, 38821.17, 648.519444, 12.88249, 21.47081, 6
60.00, 2.13, 39987.83, 667.963889, 13.26967, 22.11612, 5
60.00, 2.20, 41154.50, 687.408333, 13.62139, 22.70231, 5
60.00, 2.26, 42154.50, 704.075000, 13.92581, 23.20969, 5
60.00, 2.33, 43321.17, 723.519444, 14.28638, 23.81063, 5
60.00, 2.40, 44487.83, 742.963889, 14.65605, 24.42675, 5
60.00, 2.46, 45487.83, 759.630556, 14.98423, 24.97372, 5
60.00, 2.53, 46654.50, 779.075000, 15.38773, 25.64622, 5
60.00, 2.60, 47821.17, 798.519444, 15.82602, 26.37670, 5
60.00, 2.66, 48821.17, 815.186111, 16.24482, 27.07470, 5
60.00, 2.73, 49987.83, 834.630556, 16.74263, 27.90438, 4
60.00, 2.80, 51154.50, 854.075000, 17.09034, 28.48389, 4
60.00, 2.86, 52154.50, 870.741667, 17.38916, 28.98193, 4
60.00, 2.93, 53321.17, 890.186111, 17.73906, 29.56510, 4
60.00, 3.00, 54487.83, 909.630556, 18.09092, 30.15153, 4

62.00, -1.00, -12442.25, 0.000000, 0.00000, 0.00000, 7
62.00, -0.93, -11236.69, 0.000000, 0.00000, 0.00000, 7
62.00, -0.86, -10031.13, 0.000000, 0.00000, 0.00000, 7
62.00, -0.80, -8997.80, 0.000000, 0.00000, 0.00000, 7
62.00, -0.73, -7792.25, 0.000000, 0.00000, 0.00000, 7
62.00, -0.66, -6586.69, 0.000000, 0.00000, 0.00000, 7
62.00, -0.60, -5553.36, 0.000000, 0.00000, 0.00000, 7
62.00, -0.53, -4347.80, 0.000000, 0.00000, 0.00000, 7
62.00, -0.46, -3142.25, 0.000000, 0.63245, 1.02008, 7
62.00, -0.40, -2108.91, 0.000000, 1.43440, 2.31355, 7
62.00, -0.33, -903.36, 0.000000, 1.74230, 2.81015, 7
62.00, -0.26, 302.20, 6.704533, 1.86576, 3.00929, 7
62.00, -0.19, 1507.75, 27.466879, 1.99319, 3.21483, 7
62.00, -0.13, 2541.09, 45.263175, 2.14510, 3.45983, 7
62.00, -0.06, 3746.64, 66.025521, 2.37433, 3.82956, 7
62.00, 0.00, 4779.98, 83.821817, 2.60686, 4.20461, 7
62.00, 0.06, 5813.31, 101.618114, 2.86359, 4.61870, 7
62.00, 0.13, 7018.87, 122.380459, 3.18412, 5.13568, 7
62.00, 0.19, 8052.20, 140.176756, 3.47076, 5.59800, 7
62.00, 0.26, 9257.75, 160.939101, 3.81388, 6.15142, 7
62.00, 0.33, 10463.31, 181.701447, 4.16278, 6.71416, 7
62.00, 0.39, 11496.64, 199.497743, 4.46461, 7.20099, 7
62.00, 0.46, 12702.20, 220.260089, 4.81868, 7.77207, 7
62.00, 0.53, 13907.75, 241.022435, 5.17399, 8.34514, 7
62.00, 0.60, 15113.31, 261.784780, 5.53000, 8.91935, 7
62.00, 0.66, 16146.64, 279.581077, 5.83547, 9.41205, 7
62.00, 0.73, 17352.20, 300.343422, 6.19209, 9.98723, 7
62.00, 0.80, 18557.75, 321.105768, 6.54884, 10.56265, 7
62.00, 0.86, 19591.09, 338.902064, 6.85471, 11.05598, 7
62.00, 0.93, 20796.64, 359.664410, 7.21162, 11.63165, 7
62.00, 1.00, 22002.20, 380.426756, 7.56863, 12.20746, 7
62.00, 1.06, 23035.53, 398.223052, 7.87474, 12.70119, 7
62.00, 1.13, 24241.09, 418.985398, 8.23210, 13.27759, 7
62.00, 1.20, 25446.64, 439.747743, 8.58993, 13.85473, 7
62.00, 1.26, 26479.98, 457.544040, 8.89736, 14.35058, 7
62.00, 1.33, 27685.53, 478.306385, 9.25763, 14.93167, 7
62.00, 1.40, 28891.09, 499.068731, 9.62125, 15.51815, 7
62.00, 1.46, 29924.42, 516.865027, 9.93803, 16.02907, 7
62.00, 1.53, 31129.98, 537.627373, 10.31905, 16.64363, 7
62.00, 1.60, 32335.53, 558.389719, 10.72390, 17.29661, 7
62.00, 1.66, 33368.87, 576.186015, 11.10004, 17.90329, 6
62.00, 1.73, 34574.42, 596.948361, 11.46350, 18.48951, 6
62.00, 1.79, 35607.75, 614.744657, 11.77899, 18.99837, 6
62.00, 1.86, 36813.31, 635.507003, 12.15505, 19.60493, 6
62.00, 1.93, 38018.87, 656.269348, 12.54606, 20.23558, 6
62.00, 2.00, 39224.42, 677.031694, 12.96362, 20.90906, 6
62.00, 2.06, 40257.75, 694.827990, 13.35790, 21.54499, 6
62.00, 2.13, 41463.31, 715.590336, 13.75528, 22.18593, 5
62.00, 2.20, 42668.87, 736.352682, 14.11896, 22.77252, 5
62.00, 2.26, 43702.20, 754.148978, 14.43386, 23.28043, 5
62.00, 2.33, 44907.75, 774.911324, 14.80704, 23.88232, 5
62.00, 2.40, 46113.31, 795.673669, 15.18998, 24.49997, 5
62.00, 2.46, 47146.64, 813.469966, 15.53035, 25.04896, 5
62.00, 2.53, 48352.20, 834.232311, 15.94957, 25.72511, 5
62.00, 2.60, 49557.75, 854.994657, 16.40607, 26.46141, 5
62.00, 2.66, 50591.09, 872.790953, 16.84360, 27.16709, 5
62.00, 2.73, 51796.64, 893.553299, 17.36240, 28.00388, 4
62.00, 2.80, 53002.20, 914.315645, 17.72178, 28.58351, 4
62.00, 2.86, 54035.53, 932.111941, 18.03064, 29.08168, 4
62.00, 2.93, 55241.09, 952.874287, 18.39235, 29.66508, 4
62.00, 3.00, 56446.64, 973.636632, 18.75613, 30.25183, 4

64.00, -1.00, -12691.64, 0.000000, 0.00000, 0.00000, 7
64.00, -0.93, -11447.19, 0.000000, 0.00000, 0.00000, 7
64.00, -0.86, -10202.75, 0.000000, 0.00000, 0.00000, 7
64.00, -0.80, -9136.08, 0.000000, 0.00000, 0.00000, 7
64.00, -0.73, -7891.64, 0.000000, 0.00000, 0.00000, 7
64.00, -0.66, -6647.19, 0.000000, 0.00000, 0.00000, 7
64.00, -0.60, -5580.53, 0.000000, 0.00000, 0.00000, 7
64.00, -0.53, -4336.08, 0.000000, 0.00000, 0.00000, 7
64.00, -0.46, -3091.64, 0.000000, 0.79536, 1.24275, 7
64.00, -0.40, -2024.97, 0.000000, 1.53163, 2.39317, 7
64.00, -0.33, -780.53, 0.000000, 1.81453, 2.83520, 7
64.00, -0.26, 463.92, 9.747442, 1.93719, 3.02686, 7
64.00, -0.19, 1708.36, 31.870899, 2.07320, 3.23938, 7
64.00, -0.13, 2775.03, 50.833862, 2.23513, 3.49239, 7
64.00, -0.06, 4019.47, 72.957319, 2.47692, 3.87018, 7
64.00, 0.00, 5086.14, 91.920282, 2.72025, 4.25039, 7
64.00, 0.06, 6152.81, 110.883245, 2.98762, 4.66815, 7
64.00, 0.13, 7397.25, 133.006701, 3.32031, 5.18799, 7
64.00, 0.19, 8463.92, 151.969664, 3.61720, 5.65187, 7
64.00, 0.26, 9708.36, 174.093121, 3.97212, 6.20643, 7
64.00, 0.33, 10952.81, 196.216578, 4.33271, 6.76986, 7
64.00, 0.39, 12019.47, 215.179541, 4.64450, 7.25704, 7
64.00, 0.46, 13263.92, 237.302998, 5.01015, 7.82837, 7
64.00, 0.53, 14508.36, 259.426454, 5.37701, 8.40158, 7
64.00, 0.60, 15752.81, 281.549911, 5.74456, 8.97587, 7
64.00, 0.66, 16819.47, 300.512874, 6.05991, 9.46861, 7
64.00, 0.73, 18063.92, 322.636331, 6.42805, 10.04382, 7
64.00, 0.80, 19308.36, 344.759788, 6.79632, 10.61925, 7
64.00, 0.86, 20375.03, 363.722751, 7.11206, 11.11259, 7
64.00, 0.93, 21619.47, 385.846208, 7.48050, 11.68828, 7
64.00, 1.00, 22863.92, 407.969664, 7.84903, 12.26410, 7
64.00, 1.06, 23930.59, 426.932627, 8.16503, 12.75786, 7
64.00, 1.13, 25175.03, 449.056084, 8.53395, 13.33429, 7
64.00, 1.20, 26419.47, 471.179541, 8.90338, 13.91153, 7
64.00, 1.26, 27486.14, 490.142504, 9.22082, 14.40753, 7
64.00, 1.33, 28730.59, 512.265961, 9.59292, 14.98894, 7
64.00, 1.40, 29975.03, 534.389417, 9.96868, 15.57606, 7
64.00, 1.46, 31041.70, 553.352380, 10.29634, 16.08803, 7
64.00, 1.53, 32286.14, 575.475837, 10.69114, 16.70490, 7
64.00, 1.60, 33530.59, 597.599294, 11.11198, 17.36247, 7
64.00, 1.66, 34597.25, 616.562257, 11.49838, 17.96621, 6
64.00, 1.73, 35841.70, 638.685714, 11.87390, 18.55297, 6
64.00, 1.79, 36908.36, 657.648677, 12.20006, 19.06260, 6
64.00, 1.86, 38152.81, 679.772133, 12.58925, 19.67070, 6
64.00, 1.93, 39397.25, 701.895590, 12.99462, 20.30409, 6
64.00, 2.00, 40641.70, 724.019047, 13.42876, 20.98244, 6
64.00, 2.06, 41708.36, 742.982010, 13.84029, 21.62546, 6
64.00, 2.13, 42952.81, 765.105467, 14.24656, 22.26025, 5
64.00, 2.20, 44197.25, 787.228924, 14.62227, 22.84729, 5
64.00, 2.26, 45263.92, 806.191887, 14.94771, 23.35579, 5
64.00, 2.33, 46508.36, 828.315343, 15.33361, 23.95876, 5
64.00, 2.40, 47752.81, 850.438800, 15.73001, 24.57814, 5
64.00, 2.46, 48819.47, 869.401763, 16.08281, 25.12940, 5
64.00, 2.53, 50063.92, 891.525220, 16.51818, 25.80965, 5
64.00, 2.60, 51308.36, 913.648677, 16.99360, 26.55251, 5
64.00, 2.66, 52375.03, 932.611640, 17.45077, 27.26683, 5
64.00, 2.73, 53619.47, 954.735096, 17.98960, 28.10875, 4
64.00, 2.80, 54863.92, 976.858553, 18.36065, 28.68851, 4
64.00, 2.86, 55930.59, 995.821516, 18.67958, 29.18684, 4
64.00, 2.93, 57175.03, 1017.944973, 19.05311, 29.77049, 4
